"unique_id","indicator_id","name","measure","measure_info","geo_type_name","geo_join_id","geo_place_name","time_period","start_date","data_value","message"
"823169","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","206","Belmont and East Tremont (CD6)","Winter 2021-22","2021-12-01T00:00:00.000","7.5",
"823184","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","211","Morris Park and Bronxdale (CD11)","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"823467","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","501","Port Richmond","Winter 2021-22","2021-12-01T00:00:00.000","6.5",
"825871","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","306308","Chelsea-Village","Winter 2021-22","2021-12-01T00:00:00.000","26.1",
"826362","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","405","Ridgewood and Maspeth (CD5)","Winter 2021-22","2021-12-01T00:00:00.000","21.8",
"823362","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","501502","Northern SI","Winter 2021-22","2021-12-01T00:00:00.000","6.4",
"823272","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","301","Washington Heights","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"823278","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","210","Coney Island - Sheepshead Bay","Winter 2021-22","2021-12-01T00:00:00.000","6.6",
"823437","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","203","Bedford Stuyvesant - Crown Heights","Winter 2021-22","2021-12-01T00:00:00.000","6.9",
"823251","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","308","Greenwich Village - SoHo","Winter 2021-22","2021-12-01T00:00:00.000","9.0",
"825806","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","3","Manhattan","Winter 2021-22","2021-12-01T00:00:00.000","23.4",
"826341","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","316","Brownsville (CD16)","Winter 2021-22","2021-12-01T00:00:00.000","21.7",
"825856","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","105106107","South Bronx","Winter 2021-22","2021-12-01T00:00:00.000","22.9",
"823464","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","502","Stapleton - St. George","Winter 2021-22","2021-12-01T00:00:00.000","6.4",
"826350","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","401","Long Island City and Astoria (CD1)","Winter 2021-22","2021-12-01T00:00:00.000","21.6",
"823236","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","403","Flushing - Clearview","Winter 2021-22","2021-12-01T00:00:00.000","6.9",
"826072","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","413","Queens Village (CD13)","Winter 2021-22","2021-12-01T00:00:00.000","18.8",
"825868","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","309310","Union Square-Lower Manhattan","Winter 2021-22","2021-12-01T00:00:00.000","23.6",
"825820","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","111","East Harlem (CD11)","Winter 2021-22","2021-12-01T00:00:00.000","21.6",
"823515","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","315","Sheepshead Bay (CD15)","Winter 2021-22","2021-12-01T00:00:00.000","6.5",
"825814","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Winter 2021-22","2021-12-01T00:00:00.000","23.5",
"825832","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","107","Upper West Side (CD7)","Winter 2021-22","2021-12-01T00:00:00.000","22.1",
"826113","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","502","South Beach and Willowbrook (CD2)","Winter 2021-22","2021-12-01T00:00:00.000","16.9",
"825752","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","209","Bensonhurst - Bay Ridge","Winter 2021-22","2021-12-01T00:00:00.000","20.1",
"823194","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","111","East Harlem (CD11)","Winter 2021-22","2021-12-01T00:00:00.000","7.0",
"825850","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","101","Financial District (CD1)","Winter 2021-22","2021-12-01T00:00:00.000","25.6",
"825749","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","210","Coney Island - Sheepshead Bay","Winter 2021-22","2021-12-01T00:00:00.000","19.0",
"826075","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","414","Rockaway and Broad Channel (CD14)","Winter 2021-22","2021-12-01T00:00:00.000","15.7",
"826009","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","205","Fordham and University Heights (CD5)","Winter 2021-22","2021-12-01T00:00:00.000","22.2",
"825773","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","202","Downtown - Heights - Slope","Winter 2021-22","2021-12-01T00:00:00.000","23.3",
"823305","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","201","Greenpoint","Winter 2021-22","2021-12-01T00:00:00.000","7.4",
"823359","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","503504","Southern SI","Winter 2021-22","2021-12-01T00:00:00.000","5.9",
"823398","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","401","Long Island City - Astoria","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"823365","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","404406","Bayside Little Neck-Fresh Meadows","Winter 2021-22","2021-12-01T00:00:00.000","6.6",
"823383","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","408","Jamaica","Winter 2021-22","2021-12-01T00:00:00.000","6.6",
"823166","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","205","Fordham and University Heights (CD5)","Winter 2021-22","2021-12-01T00:00:00.000","7.2",
"823218","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","409","Southeast Queens","Winter 2021-22","2021-12-01T00:00:00.000","6.4",
"823160","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","203","Morrisania and Crotona (CD3)","Winter 2021-22","2021-12-01T00:00:00.000","7.4",
"825746","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","211","Williamsburg - Bushwick","Winter 2021-22","2021-12-01T00:00:00.000","23.4",
"826045","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","305","East New York and Starrett City (CD5)","Winter 2021-22","2021-12-01T00:00:00.000","21.0",
"823407","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","302","Central Harlem - Morningside Heights","Winter 2021-22","2021-12-01T00:00:00.000","7.1",
"823395","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","402","West Queens","Winter 2021-22","2021-12-01T00:00:00.000","7.1",
"823338","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","2","Brooklyn","Winter 2021-22","2021-12-01T00:00:00.000","6.9",
"826365","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","406","Rego Park and Forest Hills (CD6)","Winter 2021-22","2021-12-01T00:00:00.000","20.8",
"826018","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","208","Riverdale and Fieldston (CD8)","Winter 2021-22","2021-12-01T00:00:00.000","19.8",
"826012","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Winter 2021-22","2021-12-01T00:00:00.000","22.1",
"825722","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","308","Greenwich Village - SoHo","Winter 2021-22","2021-12-01T00:00:00.000","24.7",
"826329","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","312","Borough Park (CD12)","Winter 2021-22","2021-12-01T00:00:00.000","21.2",
"825701","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","405","Ridgewood - Forest Hills","Winter 2021-22","2021-12-01T00:00:00.000","20.9",
"825983","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","503","Willowbrook","Winter 2021-22","2021-12-01T00:00:00.000","16.8",
"825797","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","101","Kingsbridge - Riverdale","Winter 2021-22","2021-12-01T00:00:00.000","19.8",
"823521","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","317","East Flatbush (CD17)","Winter 2021-22","2021-12-01T00:00:00.000","6.7",
"823452","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","102","Northeast Bronx","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"825989","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","501","Port Richmond","Winter 2021-22","2021-12-01T00:00:00.000","18.4",
"826377","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","410","South Ozone Park and Howard Beach (CD10)","Winter 2021-22","2021-12-01T00:00:00.000","18.7",
"823497","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","309","South Crown Heights and Lefferts Gardens (CD9)","Winter 2021-22","2021-12-01T00:00:00.000","6.8",
"825812","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","1","Bronx","Winter 2021-22","2021-12-01T00:00:00.000","21.8",
"825829","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","108","Upper East Side (CD8)","Winter 2021-22","2021-12-01T00:00:00.000","23.4",
"825704","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","404","Bayside - Little Neck","Winter 2021-22","2021-12-01T00:00:00.000","19.8",
"826006","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","204","Highbridge and Concourse (CD4)","Winter 2021-22","2021-12-01T00:00:00.000","22.3",
"825791","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","103","Fordham - Bronx Pk","Winter 2021-22","2021-12-01T00:00:00.000","21.1",
"825758","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","207","East Flatbush - Flatbush","Winter 2021-22","2021-12-01T00:00:00.000","20.9",
"823260","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","305","Upper East Side","Winter 2021-22","2021-12-01T00:00:00.000","7.1",
"823569","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","501","St. George and Stapleton (CD1)","Winter 2021-22","2021-12-01T00:00:00.000","6.4",
"823188","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","Winter 2021-22","2021-12-01T00:00:00.000","7.1",
"826317","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","Winter 2021-22","2021-12-01T00:00:00.000","22.3",
"825716","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","310","Lower Manhattan","Winter 2021-22","2021-12-01T00:00:00.000","25.6",
"826371","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","408","Hillcrest and Fresh Meadows (CD8)","Winter 2021-22","2021-12-01T00:00:00.000","19.8",
"825877","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","410","Rockaways","Winter 2021-22","2021-12-01T00:00:00.000","15.7",
"823224","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","407","Southwest Queens","Winter 2021-22","2021-12-01T00:00:00.000","6.5",
"823524","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","318","Flatlands and Canarsie (CD18)","Winter 2021-22","2021-12-01T00:00:00.000","6.4",
"825835","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","106","Stuyvesant Town and Turtle Bay (CD6)","Winter 2021-22","2021-12-01T00:00:00.000","25.4",
"823380","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","409","Southeast Queens","Winter 2021-22","2021-12-01T00:00:00.000","6.4",
"823344","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","103","Lower East Side and Chinatown (CD3)","Winter 2021-22","2021-12-01T00:00:00.000","8.1",
"823446","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","104","Pelham - Throgs Neck","Winter 2021-22","2021-12-01T00:00:00.000","7.2",
"823368","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","309310","Union Square-Lower Manhattan","Winter 2021-22","2021-12-01T00:00:00.000","8.3",
"823563","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","413","Queens Village (CD13)","Winter 2021-22","2021-12-01T00:00:00.000","6.4",
"823479","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","303","Bedford Stuyvesant (CD3)","Winter 2021-22","2021-12-01T00:00:00.000","7.1",
"823536","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","404","Elmhurst and Corona (CD4)","Winter 2021-22","2021-12-01T00:00:00.000","7.1",
"823206","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","107","Upper West Side (CD7)","Winter 2021-22","2021-12-01T00:00:00.000","6.8",
"823539","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","405","Ridgewood and Maspeth (CD5)","Winter 2021-22","2021-12-01T00:00:00.000","6.9",
"825838","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","105","Midtown (CD5)","Winter 2021-22","2021-12-01T00:00:00.000","29.2",
"826048","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","306","Park Slope and Carroll Gardens (CD6)","Winter 2021-22","2021-12-01T00:00:00.000","23.1",
"823257","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","306","Chelsea - Clinton","Winter 2021-22","2021-12-01T00:00:00.000","9.3",
"823323","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","102","Northeast Bronx","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"825782","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Winter 2021-22","2021-12-01T00:00:00.000","22.5",
"825737","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","303","East Harlem","Winter 2021-22","2021-12-01T00:00:00.000","21.6",
"823440","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","202","Downtown - Heights - Slope","Winter 2021-22","2021-12-01T00:00:00.000","7.4",
"823227","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","406","Fresh Meadows","Winter 2021-22","2021-12-01T00:00:00.000","6.5",
"826338","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","315","Sheepshead Bay (CD15)","Winter 2021-22","2021-12-01T00:00:00.000","19.1",
"823275","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","211","Williamsburg - Bushwick","Winter 2021-22","2021-12-01T00:00:00.000","7.4",
"825764","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","205","Sunset Park","Winter 2021-22","2021-12-01T00:00:00.000","23.1",
"825886","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","407","Southwest Queens","Winter 2021-22","2021-12-01T00:00:00.000","19.4",
"823293","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","205","Sunset Park","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"823461","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","503","Willowbrook","Winter 2021-22","2021-12-01T00:00:00.000","6.1",
"823230","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","405","Ridgewood - Forest Hills","Winter 2021-22","2021-12-01T00:00:00.000","6.7",
"825826","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","109","Morningside Heights and Hamilton Heights (CD9)","Winter 2021-22","2021-12-01T00:00:00.000","21.3",
"825800","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","5","Staten Island","Winter 2021-22","2021-12-01T00:00:00.000","16.4",
"823157","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","202","Hunts Point and Longwood (CD2)","Winter 2021-22","2021-12-01T00:00:00.000","7.6",
"823302","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","202","Downtown - Heights - Slope","Winter 2021-22","2021-12-01T00:00:00.000","7.4",
"825707","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","403","Flushing - Clearview","Winter 2021-22","2021-12-01T00:00:00.000","20.9",
"826110","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","501","St. George and Stapleton (CD1)","Winter 2021-22","2021-12-01T00:00:00.000","18.7",
"823320","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","103","Fordham - Bronx Pk","Winter 2021-22","2021-12-01T00:00:00.000","7.4",
"825731","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","305","Upper East Side","Winter 2021-22","2021-12-01T00:00:00.000","23.3",
"823284","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","208","Canarsie - Flatlands","Winter 2021-22","2021-12-01T00:00:00.000","6.4",
"825919","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","209","Bensonhurst - Bay Ridge","Winter 2021-22","2021-12-01T00:00:00.000","20.1",
"823566","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","414","Rockaway and Broad Channel (CD14)","Winter 2021-22","2021-12-01T00:00:00.000","6.0",
"825785","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","105","Crotona -Tremont","Winter 2021-22","2021-12-01T00:00:00.000","22.4",
"823233","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","404","Bayside - Little Neck","Winter 2021-22","2021-12-01T00:00:00.000","6.7",
"826368","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","407","Flushing and Whitestone (CD7)","Winter 2021-22","2021-12-01T00:00:00.000","20.9",
"825713","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","401","Long Island City - Astoria","Winter 2021-22","2021-12-01T00:00:00.000","22.9",
"823353","365","Fine particles (PM 2.5)","Mean","mcg/m3","Citywide","1","New York City","Winter 2021-22","2021-12-01T00:00:00.000","6.8",
"823356","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","105106107","South Bronx","Winter 2021-22","2021-12-01T00:00:00.000","7.2",
"823329","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","5","Staten Island","Winter 2021-22","2021-12-01T00:00:00.000","6.1",
"825803","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","4","Queens","Winter 2021-22","2021-12-01T00:00:00.000","20.1",
"825928","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","206","Borough Park","Winter 2021-22","2021-12-01T00:00:00.000","21.0",
"825925","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","207","East Flatbush - Flatbush","Winter 2021-22","2021-12-01T00:00:00.000","20.9",
"823449","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","103","Fordham - Bronx Pk","Winter 2021-22","2021-12-01T00:00:00.000","7.4",
"825853","375","Nitrogen dioxide (NO2)","Mean","ppb","Citywide","1","New York City","Winter 2021-22","2021-12-01T00:00:00.000","20.1",
"823350","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","101","Financial District (CD1)","Winter 2021-22","2021-12-01T00:00:00.000","8.2",
"823200","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","109","Morningside Heights and Hamilton Heights (CD9)","Winter 2021-22","2021-12-01T00:00:00.000","7.1",
"823533","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","403","Jackson Heights (CD3)","Winter 2021-22","2021-12-01T00:00:00.000","7.0",
"825910","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","301","Washington Heights","Winter 2021-22","2021-12-01T00:00:00.000","21.2",
"823482","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","304","Bushwick (CD4)","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"823242","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","401","Long Island City - Astoria","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"823203","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","108","Upper East Side (CD8)","Winter 2021-22","2021-12-01T00:00:00.000","7.1",
"823506","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","312","Borough Park (CD12)","Winter 2021-22","2021-12-01T00:00:00.000","6.9",
"825931","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","205","Sunset Park","Winter 2021-22","2021-12-01T00:00:00.000","23.1",
"825859","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","503504","Southern SI","Winter 2021-22","2021-12-01T00:00:00.000","15.5",
"825998","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","408","Jamaica","Winter 2021-22","2021-12-01T00:00:00.000","19.7",
"823575","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","503","Tottenville and Great Kills (CD3)","Winter 2021-22","2021-12-01T00:00:00.000","5.7",
"826374","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","409","Kew Gardens and Woodhaven (CD9)","Winter 2021-22","2021-12-01T00:00:00.000","20.4",
"826021","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","209","Parkchester and Soundview (CD9)","Winter 2021-22","2021-12-01T00:00:00.000","22.2",
"823287","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","207","East Flatbush - Flatbush","Winter 2021-22","2021-12-01T00:00:00.000","6.7",
"825779","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Winter 2021-22","2021-12-01T00:00:00.000","23.4",
"825895","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","402","West Queens","Winter 2021-22","2021-12-01T00:00:00.000","22.6",
"823263","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","304","Upper West Side","Winter 2021-22","2021-12-01T00:00:00.000","6.8",
"825698","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","406","Fresh Meadows","Winter 2021-22","2021-12-01T00:00:00.000","20.0",
"825907","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","302","Central Harlem - Morningside Heights","Winter 2021-22","2021-12-01T00:00:00.000","21.6",
"825974","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","102","Northeast Bronx","Winter 2021-22","2021-12-01T00:00:00.000","21.3",
"825874","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","305307","Upper East Side-Gramercy","Winter 2021-22","2021-12-01T00:00:00.000","25.1",
"825968","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","104","Pelham - Throgs Neck","Winter 2021-22","2021-12-01T00:00:00.000","21.8",
"823187","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","212","Williamsbridge and Baychester (CD12)","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"826344","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","317","East Flatbush (CD17)","Winter 2021-22","2021-12-01T00:00:00.000","21.2",
"826033","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","301","Greenpoint and Williamsburg (CD1)","Winter 2021-22","2021-12-01T00:00:00.000","24.0",
"823299","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","203","Bedford Stuyvesant - Crown Heights","Winter 2021-22","2021-12-01T00:00:00.000","6.9",
"825977","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","101","Kingsbridge - Riverdale","Winter 2021-22","2021-12-01T00:00:00.000","19.8",
"826332","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","313","Coney Island (CD13)","Winter 2021-22","2021-12-01T00:00:00.000","18.8",
"823404","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","303","East Harlem","Winter 2021-22","2021-12-01T00:00:00.000","7.0",
"825710","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","402","West Queens","Winter 2021-22","2021-12-01T00:00:00.000","22.6",
"826030","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","212","Williamsbridge and Baychester (CD12)","Winter 2021-22","2021-12-01T00:00:00.000","21.0",
"823545","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","407","Flushing and Whitestone (CD7)","Winter 2021-22","2021-12-01T00:00:00.000","7.0",
"823389","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","405","Ridgewood - Forest Hills","Winter 2021-22","2021-12-01T00:00:00.000","6.7",
"826003","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Winter 2021-22","2021-12-01T00:00:00.000","22.7",
"823542","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","406","Rego Park and Forest Hills (CD6)","Winter 2021-22","2021-12-01T00:00:00.000","6.6",
"825725","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","307","Gramercy Park - Murray Hill","Winter 2021-22","2021-12-01T00:00:00.000","27.1",
"823221","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","408","Jamaica","Winter 2021-22","2021-12-01T00:00:00.000","6.6",
"823509","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","313","Coney Island (CD13)","Winter 2021-22","2021-12-01T00:00:00.000","6.6",
"823425","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","207","East Flatbush - Flatbush","Winter 2021-22","2021-12-01T00:00:00.000","6.7",
"823209","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","106","Stuyvesant Town and Turtle Bay (CD6)","Winter 2021-22","2021-12-01T00:00:00.000","8.3",
"823197","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","110","Central Harlem (CD10)","Winter 2021-22","2021-12-01T00:00:00.000","7.2",
"823178","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","209","Parkchester and Soundview (CD9)","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"823473","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","301","Greenpoint and Williamsburg (CD1)","Winter 2021-22","2021-12-01T00:00:00.000","7.4",
"823491","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","307","Sunset Park (CD7)","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"823488","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","306","Park Slope and Carroll Gardens (CD6)","Winter 2021-22","2021-12-01T00:00:00.000","7.4",
"823335","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","3","Manhattan","Winter 2021-22","2021-12-01T00:00:00.000","7.9",
"823290","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","206","Borough Park","Winter 2021-22","2021-12-01T00:00:00.000","6.8",
"823341","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","1","Bronx","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
"823386","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","407","Southwest Queens","Winter 2021-22","2021-12-01T00:00:00.000","6.5",
"823518","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","316","Brownsville (CD16)","Winter 2021-22","2021-12-01T00:00:00.000","6.8",
"823500","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","310","Bay Ridge and Dyker Heights (CD10)","Winter 2021-22","2021-12-01T00:00:00.000","6.9",
"825817","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","112","Washington Heights and Inwood (CD12)","Winter 2021-22","2021-12-01T00:00:00.000","21.3",
"823172","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","207","Kingsbridge Heights and Bedford (CD7)","Winter 2021-22","2021-12-01T00:00:00.000","7.4",
"823245","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","310","Lower Manhattan","Winter 2021-22","2021-12-01T00:00:00.000","8.1",
"823554","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","410","South Ozone Park and Howard Beach (CD10)","Winter 2021-22","2021-12-01T00:00:00.000","6.3",
"823455","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","101","Kingsbridge - Riverdale","Winter 2021-22","2021-12-01T00:00:00.000","7.2",
"823443","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","201","Greenpoint","Winter 2021-22","2021-12-01T00:00:00.000","7.4",
"823308","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","107","Hunts Point - Mott Haven","Winter 2021-22","2021-12-01T00:00:00.000","7.3",
